epoch,train_loss,val_median_nrmse,val_sat090
1,30.286371682443377,0.8902549147605896,0.4994657180343834
2,25.376562711021922,0.8877282738685608,0.4169428250666162
3,24.946845202901454,0.8867974877357483,0.3454031461768406
4,24.453673017365265,0.8745160698890686,0.3858056836780241
5,24.098044225272712,0.8878707885742188,0.400156903058257
6,24.04722958830741,0.8742817044258118,0.41239804682744724
7,23.83343631687812,0.8735525012016296,0.4198915204717913
8,23.748211323064854,0.8722527623176575,0.42918396883580634
9,23.741255250887292,0.87575364112854,0.40471520742313777
10,23.61322019020729,0.8691793084144592,0.396410166236085
11,23.645752200097906,0.871282696723938,0.41120774776480773
12,23.559621434978958,0.8680540323257446,0.4188635349176935
13,23.46711861773591,0.8688206076622009,0.4236382572939633
14,23.452212630077103,0.867490291595459,0.4151032719698097
15,23.491334249672565,0.8697007298469543,0.4306447904126821
16,23.422191538055667,0.8660562038421631,0.39950764902409003
17,23.347370980174095,0.868548572063446,0.4231107383912026
18,23.33709386972468,0.8621348142623901,0.4282777184131149
19,23.374481609346308,0.8636332154273987,0.41319608824444415
20,23.30161792120662,0.8645052313804626,0.42096008440302446
21,21.4406356616865,0.7918694615364075,0.4235435744139806
22,17.520236909075837,0.7002707719802856,0.3976545698015717
23,14.616255558082655,0.6451842188835144,0.3913784474712908
24,12.643199083014665,0.6086810231208801,0.3830463540328144
25,11.190089316558959,0.5794661045074463,0.33747683650971855
26,9.92429361539563,0.5540733933448792,0.32524921886624014
27,8.882794950020179,0.5312473177909851,0.31660602453639203
28,8.053500115937963,0.5089396238327026,0.3178910064790142
29,7.076248301784496,0.5009869933128357,0.3068131095210399
30,6.363971768070344,0.485569566488266,0.30973475267479134
31,5.820918828063634,0.46477168798446655,0.2856717750334772
32,5.346604484250302,0.4567125737667084,0.3039455708701357
33,5.041754186372023,0.4497773051261902,0.3045136681500318
34,4.892255142152909,0.46090778708457947,0.29712840351138226
35,4.692620005567305,0.4621364176273346,0.3155104083537352
36,4.548759675562011,0.44293099641799927,0.31326507148557436
37,4.396065667112409,0.43782278895378113,0.29988773315659195
38,4.305847440870769,0.43082454800605774,0.29376039820914096
39,4.233438629222779,0.4300215244293213,0.2948965927689332
40,4.180139893988182,0.4240458011627197,0.29091991180966037
41,4.073515688169707,0.41776981949806213,0.30523055281275785
42,4.068321914198371,0.4224340319633484,0.2986974340939525
43,4.012226085042368,0.42955276370048523,0.29321935318066844
44,3.994755641369705,0.4254196286201477,0.2887557316957704
45,3.8885644629628553,0.41439706087112427,0.30075340520214794
46,3.8534596920621738,0.4098142981529236,0.28533362189068184
47,3.8775532392010015,0.4174017906188965,0.3024441709161245
48,3.8379297774671803,0.4109267294406891,0.29673614586573965
49,3.800148151305242,0.4173637628555298,0.2929353045407204
50,3.842201189720313,0.40847060084342957,0.2928270955350259
51,3.7370511939167845,0.408397376537323,0.29749360890560117
52,3.732102278791685,0.4123917520046234,0.29739892602561846
