feature,kw_p,NORM_mean,NORM_std,MI_mean,MI_std,STTC_mean,STTC_std,CD_mean,CD_std,fdr_q
V_rec,1.3720313926927631e-68,1.009491764838992,1.8317671563864297,-1.223977013592596,2.908397180347948,-1.3537947040152318,2.1037619809041423,-0.8288992075116413,3.020183831836706,1.3720313926927631e-68
m_proxy,1.3720313926927631e-68,-1.009491764838992,1.8317671563864297,1.223977013592596,2.908397180347948,1.3537947040152318,2.1037619809041423,0.8288992075116413,3.020183831836706,1.3720313926927631e-68
