feature,kw_p,NORM_mean,NORM_std,MI_mean,MI_std,STTC_mean,STTC_std,CD_mean,CD_std,fdr_q
V_rec,1.11293864182675e-103,1.1345874235165867,1.5771889841809779,-0.9248512213518741,2.2291428021247595,-2.03726370196671,1.9876557636689773,-0.8460316026140756,2.326852947057598,1.11293864182675e-103
m_proxy,1.11293864182675e-103,-1.1345874235165867,1.5771889841809779,0.9248512213518741,2.2291428021247595,2.03726370196671,1.9876557636689773,0.8460316026140756,2.326852947057598,1.11293864182675e-103
