param,identifiability_score
APD1,2.5290778441807333
tau_rep0,1.868232788938127
APD0,1.2125601970860451
tau_dep0,0.943651770717642
alpha_ST4,0.38279816956812085
alpha_ST0,0.28539362841934884
alpha_ST3,0.27255485248826083
alpha_ST5,0.2422227290473583
alpha_ST1,0.23857115264347092
alpha_ST2,0.15533997872195981
