feature,kw_p,NORM_mean,NORM_std,MI_mean,MI_std,STTC_mean,STTC_std,CD_mean,CD_std,fdr_q
V_rec,4.753882285999681e-79,0.9052521224262481,1.6945712388747016,-0.46237488086281603,2.3735623178851597,-2.0984658515333496,1.9135135108945376,0.638891673748373,2.3585198264633673,4.753882285999681e-79
m_proxy,4.753882285999681e-79,-0.9052521224262481,1.6945712388747016,0.46237488086281603,2.3735623178851597,2.0984658515333496,1.9135135108945376,-0.638891673748373,2.3585198264633673,4.753882285999681e-79
