param,identifiability_score
APD1,1.9282839657046993
tau_rep6,1.3249233758439454
tau_rep0,1.291165654053668
APD0,1.1272041728263495
alpha_ST4,0.37495008265679386
alpha_ST2,0.215712521019715
alpha_ST0,0.17962060066047725
alpha_ST3,0.17933713980693747
alpha_ST5,0.14892594541577953
alpha_ST1,0.1431238362776827
