seed,pair,recon_feature,obs_feature,family,aggregation,unit,n,pearson_r,pearson_p,spearman_rho,spearman_p,recon_mean,recon_sd,obs_mean,obs_sd,ba_bias,ba_sd_diff,ba_loa_lower,ba_loa_upper,ba_loa_width,ba_bias_over_obs_sd,ba_loa_width_over_obs_sd,ba_prop_bias_slope
42,Tarea_maxabs,Tarea_maxabs,obs_Tarea_maxabs,Tarea,maxabs,mV*s,1594,0.8859930917074363,0.0,0.8722741466112098,0.0,0.03289573767565872,0.025365514304416217,0.043005357835947305,0.027245666261525473,-0.010109620160288584,0.0126931240020178,-0.03498814320424347,0.0147689028836663,0.04975704608790977,-0.37105424632484474,1.8262370833695991,-0.07578814390528626
42,Tarea_range,Tarea_range,obs_Tarea_range,Tarea,range,mV*s,1594,0.883466041943143,0.0,0.8445296558633612,0.0,0.04094199835357591,0.031105927292204696,0.0544123043359473,0.033855549186736354,-0.013470305982371393,0.01590616755124348,-0.04464639438280861,0.017705782418065828,0.06235217680087444,-0.3978758669095428,1.8417121653221404,-0.08988167327523504
42,Tabsarea_mean,Tabsarea_mean,obs_Tabsarea_mean,Tabsarea,mean,mV*s,1594,0.9487284392289679,0.0,0.9569663941972075,0.0,0.022167031855144292,0.010218142312843853,0.022625682722772898,0.010312218585923497,-0.0004586508676286072,0.0032884639477997854,-0.006904040205316187,0.005986738470058972,0.012890778675375159,-0.044476449350548106,1.2500490139892377,-0.009405717887624638
42,Tabsarea_std,Tabsarea_std,obs_Tabsarea_std,Tabsarea,std,mV*s,1594,0.9109244458804902,0.0,0.9025113102458964,0.0,0.013566186663864492,0.008626323085692092,0.013862018642785447,0.008823343513569976,-0.0002958319789209535,0.003687605518549573,-0.0075235387952781166,0.006931874837436209,0.014455413632714326,-0.033528330668070996,1.6383147284793382,-0.023634042853760577
42,Tabsarea_maxabs,Tabsarea_maxabs,obs_Tabsarea_maxabs,Tabsarea,maxabs,mV*s,1594,0.8937738983029735,0.0,0.8849394591008929,0.0,0.0482334456229611,0.02759290194334589,0.051991397208908406,0.02885633201383772,-0.0037579515859473022,0.013067404510503365,-0.029370064426533896,0.02185416125463929,0.051224225681173186,-0.1302297043208825,1.7751468085621276,-0.04727296237379322
42,Tabsarea_range,Tabsarea_range,obs_Tabsarea_range,Tabsarea,range,mV*s,1594,0.8862877293821945,0.0,0.8759230750023224,0.0,0.04280457689523212,0.02645967192367551,0.046214202715119196,0.027971194812226458,-0.003409625819887077,0.013061530113828478,-0.029010224842990893,0.022190973203216738,0.05120119804620763,-0.12189775384198816,1.8304973523629078,-0.058884547341724665
42,Twidth_mean,Twidth_mean,obs_Twidth_mean,Twidth,mean,fraction of T window,1594,0.15586352656986824,3.9439551974468057e-10,0.11679735273746768,2.9326971088179674e-06,0.695140901945514,0.05681924669381451,0.5144795858030834,0.09871228033549957,0.1806613161424307,0.10594404025374295,-0.026989002754905483,0.38831163503976684,0.41530063779467236,1.830180758953251,4.207183102073666,-0.8852269469948636
42,Twidth_std,Twidth_std,obs_Twidth_std,Twidth,std,fraction of T window,1594,0.31492794055233475,4.923376592733117e-38,0.3034103344892163,2.69488398539189e-35,0.10959591571123765,0.03667505653894195,0.13381823034083204,0.047659518152459654,-0.02422231462959436,0.05015530451419458,-0.12252671147741573,0.07408208221822701,0.19660879369564274,-0.5082366664326898,4.125278670814593,-0.3927439367965862
42,Twidth_maxabs,Twidth_maxabs,obs_Twidth_maxabs,Twidth,maxabs,fraction of T window,1594,0.24708485187336382,1.3397485426693229e-23,0.25419766026579893,6.30512461456161e-25,0.8761952148141738,0.09450599966844218,0.7811188508631508,0.14138228130678493,0.09507636395102324,0.1493904209663463,-0.19772886114301552,0.38788158904506204,0.5856104501880776,0.6724772232576822,4.142035655213141,-0.6225551269125785
42,Twidth_range,Twidth_range,obs_Twidth_range,Twidth,range,fraction of T window,1594,0.25228009495156317,1.4510133581650995e-24,0.24754417359729522,1.1029989188233754e-23,0.38714143555574787,0.12863386112056271,0.43659412451866914,0.14285187166868443,-0.0494526889629213,0.16637829601683018,-0.37555414915590846,0.2766487712300658,0.6522029203859743,-0.34618159625949213,4.565588905258623,-0.16700893013258541
42,Tasym_mean,Tasym_mean,obs_Tasym_mean,Tasym,mean,dimensionless (-1..1),1594,0.34285667474718273,3.4104951724360556e-45,0.3501262597559568,3.504546174565695e-47,0.1911142508985574,0.2377877627771056,0.2412077130977936,0.17656416296584454,-0.050093462199236195,0.24275169986456982,-0.525886793933793,0.42569986953532063,0.9515866634691137,-0.2837125119717897,5.3894666249639425,0.43547626111429877
42,Tasym_std,Tasym_std,obs_Tasym_std,Tasym,std,dimensionless (-1..1),1594,0.3513156447427927,1.6379886983020784e-47,0.3409784297216492,1.0913856993092541e-44,0.4159388299419634,0.15748656119946938,0.24563267710040257,0.12547888801420454,0.17030615284156095,0.1632853445747161,-0.1497331225248826,0.49034542820800453,0.6400785507328871,1.357249458747848,5.101085615776484,0.332785620062345
42,Tasym_maxabs,Tasym_maxabs,obs_Tasym_maxabs,Tasym,maxabs,dimensionless (-1..1),1594,0.3991282840296472,5.143309161703583e-62,0.47811967121653803,7.865861232480547e-92,0.8742863381166979,0.1571558942291619,0.7170245943583987,0.26976108768671586,0.15726174375829913,0.2522445154087182,-0.3371375064427885,0.6516609939593867,0.9887985004021752,0.5829667470088694,3.665460088708219,-0.7322031398496672
42,Tasym_range,Tasym_range,obs_Tasym_range,Tasym,range,dimensionless (-1..1),1594,0.25224605540320333,1.4725476693371082e-24,0.2522519045923953,1.468824941735563e-24,1.3275032783610163,0.40974815645442514,0.8741156783221066,0.4094765453486951,0.45338760003890993,0.500918922205177,-0.5284134874832369,1.4351886875610569,1.9636021750442938,1.1072370449272542,4.795395969193212,0.0010590458801469735
42,Tlowamp_mean,Tlowamp_mean,obs_Tlowamp_mean,Tlowamp,mean,dimensionless (0..1),1594,0.8940061062830098,0.0,0.9136989463044137,0.0,0.5444781439962358,0.11614912030992748,0.4645905450332497,0.1296325715229836,0.07988759896298621,0.058083060478016674,-0.03395519957392647,0.1937303974998989,0.22768559707382535,0.616261777610593,1.7563918882335612,-0.11583959114249347
42,Tlowamp_std,Tlowamp_std,obs_Tlowamp_std,Tlowamp,std,dimensionless (0..1),1594,0.7777673263249395,2e-323,0.754987896275625,4.552398552788566e-294,0.1848007081010038,0.0503063442789166,0.19258673852572147,0.04643616833644405,-0.007786030424717691,0.03245403469318789,-0.07139593842336595,0.055823877573930564,0.1272198159972965,-0.16767168144248146,2.7396708332080837,0.08999358263096217
42,Tlowamp_maxabs,Tlowamp_maxabs,obs_Tlowamp_maxabs,Tlowamp,maxabs,dimensionless (0..1),1594,0.49682168172543867,4.07279130827713e-100,0.49842781717239476,7.481971622517769e-101,0.8307791969510665,0.06606481057339303,0.7972803746925972,0.08167685840061717,0.03349882225846926,0.07532597434918464,-0.11414008746593265,0.18113773198287117,0.2952778194488038,0.410138476362065,3.6151956041268676,-0.2813323128106869
42,Tlowamp_range,Tlowamp_range,obs_Tlowamp_range,Tlowamp,range,dimensionless (0..1),1594,0.7285772517293705,6.620238614877866e-264,0.6924762749589485,5.194792929064996e-228,0.5839335307026349,0.15032718612485885,0.6320969600941029,0.14262714560823203,-0.048163429391468005,0.10815867232441272,-0.26015442714731696,0.16382756836438092,0.42398199551169785,-0.33768767639621156,2.9726598937644786,0.06081590520060539
42,STmean_mean,STmean_mean,obs_STmean_mean,STmean,mean,mV,1594,0.9240539100062324,0.0,0.8699290251278495,0.0,-0.02212704919890715,0.024131218900117803,-0.02248152014653626,0.027431205811924025,0.00035447094762910926,0.01055626373369999,-0.02033580597042287,0.02104474786568109,0.04138055383610396,0.012922178852051224,1.508521139020302,-0.13303056366297394
42,STmean_std,STmean_std,obs_STmean_std,STmean,std,mV,1594,0.9176756837406232,0.0,0.8553313391114702,0.0,0.05114848935633626,0.03098122253460394,0.059182707130489336,0.03799720849688422,-0.008034217774153075,0.015590010411676252,-0.03859063818103853,0.02252220263273238,0.061112840813770906,-0.21144231621151546,1.6083508034223666,-0.2120642163548907
42,STmean_maxabs,STmean_maxabs,obs_STmean_maxabs,STmean,maxabs,mV,1594,0.8347250610187706,0.0,0.7588805341877023,7.683238560447792e-299,0.09433932235633626,0.06582336204777449,0.1108137780966123,0.08797036956065071,-0.016474455740276034,0.04903611753804863,-0.11258524611485135,0.07963633463429928,0.19222158074915063,-0.18727278085285076,2.1850718794198594,-0.313368175352321
42,STmean_range,STmean_range,obs_STmean_range,STmean,range,mV,1594,0.8755909494694203,0.0,0.820080702927615,0.0,0.15517962422396486,0.09861659997291049,0.18573661912672523,0.12987759569926913,-0.030556994902760353,0.06453009929185505,-0.15703598951479622,0.09592199970927552,0.25295798922407176,-0.23527533550524687,1.9476645518584639,-0.291414144610922
42,STslope_mean,STslope_mean,obs_STslope_mean,STslope,mean,mV/sample,1594,0.9130951346797325,0.0,0.8108047868820843,0.0,0.0044745634857330345,0.009175956172827631,0.005403845317242551,0.010177260764710237,-0.0009292818315095171,0.0041513881476769494,-0.009066002600956337,0.007207438937937303,0.01627344153889364,-0.09130962181216895,1.5990001548670127,-0.10816422928244042
42,STslope_std,STslope_std,obs_STslope_std,STslope,std,mV/sample,1594,0.9477580884828012,0.0,0.775563578634563,2.255e-320,0.008306609653583586,0.01586429185904336,0.009589710664309884,0.019938406583513875,-0.0012831010107262994,0.007046101982889869,-0.015093460897190443,0.012527258875737843,0.027620719772928286,-0.06435323732375059,1.385302263610501,-0.23361012365099745
42,STslope_maxabs,STslope_maxabs,obs_STslope_maxabs,STslope,maxabs,mV/sample,1594,0.8887140667810317,0.0,0.7897477073718782,0.0,0.019230570436817793,0.03317506269323995,0.022856786880317823,0.04188677093983706,-0.0036262164435000356,0.019625974930298794,-0.04209312730688567,0.0348406944198856,0.07693382172677127,-0.08657187847467293,1.8367092998711478,-0.2456028363924674
42,STslope_range,STslope_range,obs_STslope_range,STslope,range,mV/sample,1594,0.9305929441592609,0.0,0.7543715806740431,2.54487081026387e-293,0.02611509753305306,0.04914276021286486,0.03213471328932036,0.06371581875961695,-0.0060196157562673065,0.025436681868590525,-0.05587551221870473,0.04383628070617012,0.09971179292487485,-0.0944760009908644,1.56494564247948,-0.2673776817816509
42,T_sign_discordance_rate,T_sign_discordance_rate,obs_T_sign_discordance_rate,T_sign_discordance_rate,rate,fraction of leads,1594,0.4570804825266158,4.1898872728053194e-83,0.4976443139892801,1.7119097223449175e-100,0.3278962777080719,0.17631636253047395,0.23687787536595561,0.14694875287832024,0.09101840234211629,0.1702820306074956,-0.24273437764857514,0.4247711823328077,0.6675055599813828,0.6193887362724566,4.542437733609795,0.24862953703701354
1,Tpeak_mean,Tpeak_mean,obs_Tpeak_mean,Tpeak,mean,mV,1594,0.8740308331123061,0.0,0.945264032697695,0.0,0.10477694670149937,0.07622005657515969,0.13912255188119824,0.09802591151105051,-0.034345605179698875,0.04855782922590864,-0.12951895046247983,0.06082774010308207,0.1903466905655619,-0.3503727193174539,1.9417997510189333,-0.26683125269655283
1,Tpeak_std,Tpeak_std,obs_Tpeak_std,Tpeak,std,mV,1594,0.8367672696312631,0.0,0.9063429989754378,0.0,0.15498338557716435,0.07271474481307352,0.1848860099799247,0.09721590860813563,-0.029902624402760352,0.05392681298508254,-0.13559917785352213,0.07579392904800142,0.21139310690152355,-0.307589825892528,2.174470309726991,-0.3134146042238328
1,Tpeak_maxabs,Tpeak_maxabs,obs_Tpeak_maxabs,Tpeak,maxabs,mV,1594,0.8382174290849871,0.0,0.8865991492205956,0.0,0.3727060554843161,0.19771917915518808,0.46658314441217064,0.2621979244753319,-0.09387708892785446,0.14467767552585287,-0.37744533295852606,0.18969115510281714,0.5671364880613432,-0.3580390238241058,2.163009067276963,-0.30454362518302874
1,Tpeak_range,Tpeak_range,obs_Tpeak_range,Tpeak,range,mV,1594,0.8404725017193326,0.0,0.9059936764531801,0.0,0.49011962021894606,0.23710923322947375,0.6433221507904642,0.32689562273879347,-0.1532025305715182,0.18108434249731,-0.5081278418662458,0.2017227807232094,0.7098506225894552,-0.46865886207945634,2.171490143068274,-0.34522749333087077
1,Tptime_mean,Tptime_mean,obs_Tptime_mean,Tptime,mean,ms,1594,0.35280929933036975,6.2728928049284e-48,0.414172193699892,4.2378388984070704e-67,261.61229611041404,36.097571068158096,254.52530322040985,31.027856740452556,7.086992890004185,38.41156526021718,-68.19967502002149,82.37366080002985,150.57333582005134,0.22840742592331623,4.852843594051452,0.22270824637376382
1,Tptime_std,Tptime_std,obs_Tptime_std,Tptime,std,ms,1594,0.34726003653549453,2.1618155211259615e-46,0.3628007487108286,8.927269493835461e-51,63.69705857227075,28.392943614585175,33.881241804517,22.25822744795414,29.81581676775375,29.371201949774115,-27.751739053803515,87.38337258931101,115.13511164311453,1.3395413825054727,5.172699035102058,0.3570572409806843
1,Tptime_maxabs,Tptime_maxabs,obs_Tptime_maxabs,Tptime,maxabs,ms,1594,0.1102516197386606,1.0251933236316142e-05,0.07815947212702663,0.0017911416616617573,381.48682559598495,74.67769719159124,314.5796737766625,62.684096132842505,66.90715181932246,92.05354844102068,-113.51780312507806,247.332106763723,360.84990988880105,1.067370448758331,5.756642149295322,0.3126633147820018
1,Tptime_range,Tptime_range,obs_Tptime_range,Tptime,range,ms,1594,0.23386024662971908,3.0495486679586686e-21,0.2517316642497133,1.8392261086889816e-24,201.29861982434127,75.07941749191356,118.24341279799248,70.24788660004651,83.05520702634881,90.02692330010876,-93.39756264186435,259.507976694562,352.90553933642633,1.1823160958452779,5.023717529691386,0.10770443988868914
1,Tarea_mean,Tarea_mean,obs_Tarea_mean,Tarea,mean,mV*s,1594,0.9193702449995156,0.0,0.9403410736705449,0.0,0.0080328001101633,0.007113740045965268,0.010837868390284819,0.008392654004584867,-0.0028050682801215184,0.0033560874632154202,-0.009382999708023742,0.003772863147780705,0.013155862855804447,-0.3342289910425383,1.5675450040734984,-0.17183343016331531
1,Tarea_std,Tarea_std,obs_Tarea_std,Tarea,std,mV*s,1594,0.9240742866645473,0.0,0.8825460550949251,0.0,0.013794300034190713,0.009621371506030417,0.015577377553764116,0.010303997411850263,-0.0017830775195734005,0.0039395829748909905,-0.009504660150359742,0.00593850511121294,0.015443165261572682,-0.1730471629896516,1.4987547690774887,-0.07121876470787823
1,Tarea_maxabs,Tarea_maxabs,obs_Tarea_maxabs,Tarea,maxabs,mV*s,1594,0.9016887235389326,0.0,0.8946253718610899,0.0,0.03343951429937264,0.024075735837425685,0.043005357835947305,0.027245666261525473,-0.009565843536574655,0.0117908813599933,-0.032675971002161526,0.013544283929012213,0.04622025493117374,-0.35109596677703225,1.696425937523977,-0.1298931148238594
1,Tarea_range,Tarea_range,obs_Tarea_range,Tarea,range,mV*s,1594,0.8916070741799351,0.0,0.8573627068067426,0.0,0.04219095407553325,0.02971881003237417,0.0544123043359473,0.033855549186736354,-0.012221350260414054,0.015337241144874779,-0.04228234290436862,0.01783964238354051,0.06012198528790913,-0.3609851428787938,1.7758384292127574,-0.1375624343223018
1,Tabsarea_mean,Tabsarea_mean,obs_Tabsarea_mean,Tabsarea,mean,mV*s,1594,0.953181472744439,0.0,0.9571328060459204,0.0,0.022451349840777915,0.00973916127664869,0.022625682722772898,0.010312218585923497,-0.00017433288199498117,0.003119709127628095,-0.006288962772146048,0.005940297008156085,0.012229259780302133,-0.016905468066100833,1.1858999766544376,-0.058527865287606846
1,Tabsarea_std,Tabsarea_std,obs_Tabsarea_std,Tabsarea,std,mV*s,1594,0.9263130003151001,0.0,0.9192213111241729,0.0,0.014771094006085318,0.008582237158367584,0.013862018642785447,0.008823343513569976,0.0009090753632998746,0.003349311110888774,-0.005655574414042122,0.007473725140641872,0.013129299554683994,0.10303071187263087,1.4880186331283167,-0.028764053599393612
1,Tabsarea_maxabs,Tabsarea_maxabs,obs_Tabsarea_maxabs,Tabsarea,maxabs,mV*s,1594,0.9139020215709022,0.0,0.9081222686308091,0.0,0.050987650044542025,0.026707498682125342,0.051991397208908406,0.02885633201383772,-0.001003747164366374,0.01171859812753366,-0.023972199494332345,0.021964705165599598,0.04593690465993194,-0.03478429496462124,1.5919176643068644,-0.08082051692832028
1,Tabsarea_range,Tabsarea_range,obs_Tabsarea_range,Tabsarea,range,mV*s,1594,0.9066517208082665,0.0,0.8989800562480696,0.0,0.04567476325100377,0.02590575956177686,0.046214202715119196,0.027971194812226458,-0.0005394394641154329,0.011813092663975453,-0.02369310108550732,0.022614222157276456,0.04630732324278378,-0.019285535270722118,1.6555361168391145,-0.08042034300294042
1,Twidth_mean,Twidth_mean,obs_Twidth_mean,Twidth,mean,fraction of T window,1594,0.16072803324505827,1.0891812423233654e-10,0.11410863219881735,4.944479762525376e-06,0.6793417124561936,0.06268249607034082,0.5144795858030834,0.09871228033549957,0.1648621266531101,0.10809343118204806,-0.04700099846370409,0.3767252517699243,0.42372625023362837,1.6701278310336152,4.292538362942114,-0.7425531639178208
1,Twidth_std,Twidth_std,obs_Twidth_std,Twidth,std,fraction of T window,1594,0.36991077806594963,7.280994404565424e-53,0.36443090679422013,2.995858814700413e-51,0.11511949192833992,0.03868844585657859,0.13381823034083204,0.047659518152459654,-0.01869873841249212,0.04903150775041065,-0.114800493603297,0.07740301677831277,0.19220351038160977,-0.39234006421710116,4.032846277773171,-0.30186248994786036
1,Twidth_maxabs,Twidth_maxabs,obs_Twidth_maxabs,Twidth,maxabs,fraction of T window,1594,0.30677244000239784,4.4037843720140214e-36,0.30438182839683503,1.600579276265332e-35,0.8614416129450958,0.09627050010460833,0.7811188508631508,0.14138228130678493,0.08032276208194523,0.14458919154901803,-0.2030720533541301,0.36371757751802053,0.5667896308721506,0.5681246712072296,4.008915584282275,-0.5701432476942443
1,Twidth_range,Twidth_range,obs_Twidth_range,Twidth,range,fraction of T window,1594,0.302654868018185,4.035479328654176e-35,0.31311745069221447,1.3515191287147466e-37,0.39955868991476656,0.13295564370397642,0.43659412451866914,0.14285187166868443,-0.03703543460390257,0.16305592685661086,-0.35662505124285987,0.2825541820350547,0.6391792332779146,-0.25925760839731,4.47441973151293,-0.11010194896352306
1,Tasym_mean,Tasym_mean,obs_Tasym_mean,Tasym,mean,dimensionless (-1..1),1594,0.2621708324041656,1.826296977972629e-26,0.2614616858274584,2.515028977795319e-26,0.2572957948862145,0.22071857686924845,0.2412077130977936,0.17656416296584454,0.016088081788420902,0.2438390445280118,-0.4618364454864822,0.49401260906332406,0.9558490545498063,0.09111748113649236,5.41360737362491,0.34969674036210574
1,Tasym_std,Tasym_std,obs_Tasym_std,Tasym,std,dimensionless (-1..1),1594,0.3733434301669908,6.837410665611367e-54,0.3840391126620096,3.575670196829013e-57,0.40661904195766496,0.17115526549841928,0.24563267710040257,0.12547888801420454,0.16098636485726237,0.17030252837812862,-0.17280659076386973,0.49477932047839446,0.6675859112422642,1.2829757053556157,5.320304648911869,0.4436882164317938
1,Tasym_maxabs,Tasym_maxabs,obs_Tasym_maxabs,Tasym,maxabs,dimensionless (-1..1),1594,0.3715800838188812,2.3129567668727063e-53,0.4518537291648653,4.977739711525947e-81,0.9006724285529728,0.16388754823150298,0.7170245943583987,0.26976108768671586,0.18364783419457403,0.25840801600867336,-0.32283187718242573,0.6901275455715739,1.0129594227539995,0.6807795585694386,3.7550242380783585,-0.6930851510639726
1,Tasym_range,Tasym_range,obs_Tasym_range,Tasym,range,dimensionless (-1..1),1594,0.26833423635197917,1.0858122271817792e-27,0.25280666842499755,1.1549831654945048e-24,1.314117972356426,0.469908082985942,0.8741156783221066,0.4094765453486951,0.4400022940343195,0.5340607317203051,-0.6067567401374785,1.4867613282061176,2.093518068343596,1.0745482226817895,5.112669070119348,0.2161372035335854
1,Tlowamp_mean,Tlowamp_mean,obs_Tlowamp_mean,Tlowamp,mean,dimensionless (0..1),1594,0.8920219160381008,0.0,0.9087767138600336,0.0,0.5371191654366374,0.10949268675141773,0.4645905450332497,0.1296325715229836,0.0725286204033877,0.05891398492828285,-0.042942790056046676,0.18800003086282208,0.23094282091886875,0.5594938027633627,1.7815184733716636,-0.17798753080055138
1,Tlowamp_std,Tlowamp_std,obs_Tlowamp_std,Tlowamp,std,dimensionless (0..1),1594,0.7987462848609261,0.0,0.7777946357529572,2e-323,0.1990305488544542,0.05103009174704612,0.19258673852572147,0.04643616833644405,0.006443810328732748,0.031223430568462766,-0.05475411358545427,0.06764173424291976,0.12239584782837404,0.1387670550689152,2.6357869784082784,0.10478801043013906
1,Tlowamp_maxabs,Tlowamp_maxabs,obs_Tlowamp_maxabs,Tlowamp,maxabs,dimensionless (0..1),1594,0.4504381643153592,1.789638686641633e-80,0.4484645707540989,1.0548858610131992e-79,0.8307074583312422,0.06322101417453582,0.7972803746925972,0.08167685840061717,0.03342708363864492,0.07756388527082031,-0.11859813149216289,0.1854522987694527,0.3040504302616156,0.40926015389436593,3.7226019244065114,-0.34911720787095524
1,Tlowamp_range,Tlowamp_range,obs_Tlowamp_range,Tlowamp,range,dimensionless (0..1),1594,0.7420509723677138,7.86444779537719e-279,0.7025019311973532,1.9638026650660282e-237,0.6129215400564617,0.1460104092809054,0.6320969600941029,0.14262714560823203,-0.019175420037641156,0.10370654843340288,-0.2224402549671108,0.18408941489182848,0.4065296698589393,-0.13444439314737577,2.8502966116674187,0.02691369376307419
1,STmean_mean,STmean_mean,obs_STmean_mean,STmean,mean,mV,1594,0.9502183578444015,0.0,0.9163107060834039,0.0,-0.02817594637482685,0.025285133076438083,-0.02248152014653626,0.027431205811924025,-0.005694426228290589,0.008582708802389854,-0.022516535480974705,0.011127683024393525,0.03364421850536823,-0.20758935160682176,1.2264943340822254,-0.08349444359284783
1,STmean_std,STmean_std,obs_STmean_std,STmean,std,mV,1594,0.930399294330593,0.0,0.9048820777233946,0.0,0.05746891384692597,0.03448273001296443,0.059182707130489336,0.03799720849688422,-0.0017137932835633624,0.013954922346247563,-0.029065441082208585,0.02563785451508186,0.054703295597290445,-0.04510313655551549,1.4396661692075652,-0.10046599721163886
1,STmean_maxabs,STmean_maxabs,obs_STmean_maxabs,STmean,maxabs,mV,1594,0.8441717556127355,0.0,0.7768676382255796,3.85e-322,0.10832319595420327,0.07222157942253134,0.1108137780966123,0.08797036956065071,-0.002490582142409033,0.04720264779298306,-0.09500777181665583,0.09002660753183776,0.1850343793484936,-0.02831160258673137,2.103371626976315,-0.21306425500302936
1,STmean_range,STmean_range,obs_STmean_range,STmean,range,mV,1594,0.8836804596997103,0.0,0.8593478207263684,0.0,0.1757047687051443,0.10894687100037931,0.18573661912672523,0.12987759569926913,-0.01003185042158093,0.06107275865889906,-0.12973445739302308,0.10967075654986122,0.2394052139428843,-0.07724080791277986,1.8433141809710258,-0.18601684279088235
1,STslope_mean,STslope_mean,obs_STslope_mean,STslope,mean,mV/sample,1594,0.9250291681720734,0.0,0.7651076683588287,1.1440825232132024e-306,0.003298691651578241,0.009412901330490527,0.005403845317242551,0.010177260764710237,-0.00210515366566431,0.0038663017956036124,-0.00968310518504739,0.005472797853718771,0.01515590303876616,-0.20684874980937437,1.4891927591478662,-0.08106931989102566
1,STslope_std,STslope_std,obs_STslope_std,STslope,std,mV/sample,1594,0.9462023068849785,0.0,0.7148571913936185,1.3230151927345427e-249,0.00798646380879309,0.01656723043276434,0.009589710664309884,0.019938406583513875,-0.0016032468555167952,0.006848809091576499,-0.015026912675006733,0.011820418963973142,0.026847331638979875,-0.08040997904227935,1.346513399981454,-0.18975409540981453
1,STslope_maxabs,STslope_maxabs,obs_STslope_maxabs,STslope,maxabs,mV/sample,1594,0.8985130492587521,0.0,0.7404698900357298,4.956371400743965e-277,0.017816947613170427,0.034315574255618306,0.022856786880317823,0.04188677093983706,-0.0050398392671474,0.018683450739623807,-0.04165940271681006,0.03157972418251526,0.07323912689932532,-0.12032054880492549,1.7485025762554096,-0.20922495256521295
1,STslope_range,STslope_range,obs_STslope_range,STslope,range,mV/sample,1594,0.927735217259744,0.0,0.6886132595258064,1.7520664912421821e-224,0.02499386885343213,0.05126352160952775,0.03213471328932036,0.06371581875961695,-0.007140844435888237,0.025042688091627373,-0.056224513095477886,0.041942824223701415,0.0981673373191793,-0.11207333712258753,1.540705891099648,-0.22462152081891074
1,T_sign_discordance_rate,T_sign_discordance_rate,obs_T_sign_discordance_rate,T_sign_discordance_rate,rate,fraction of leads,1594,0.4215751252767505,1.0669107969434549e-69,0.48764964585752874,5.46784034766406e-96,0.3369928900041824,0.1799349027999926,0.23687787536595561,0.14694875287832024,0.1001150146382267,0.17797919189569472,-0.24872420147733493,0.4489542307537883,0.6976784322311232,0.6812920332922195,4.747766949807532,0.2827697004702938
2,Tpeak_mean,Tpeak_mean,obs_Tpeak_mean,Tpeak,mean,mV,1594,0.833412903684049,0.0,0.8943262022861368,0.0,0.07139931041506274,0.07484517131706814,0.13912255188119824,0.09802591151105051,-0.06772324146613551,0.0546055661205874,-0.1747501510624868,0.039303668130215796,0.2140538191927026,-0.6908708159117809,2.183645282080057,-0.2920758817509074
2,Tpeak_std,Tpeak_std,obs_Tpeak_std,Tpeak,std,mV,1594,0.823090215997616,0.0,0.8910113463895288,0.0,0.13796517481304893,0.0681062242335322,0.1848860099799247,0.09721590860813563,-0.046920835166875785,0.056480227347802246,-0.15762208076856818,0.06378041043481661,0.2214024912033848,-0.4826456475967058,2.2774306630803474,-0.3851711006065814
2,Tpeak_maxabs,Tpeak_maxabs,obs_Tpeak_maxabs,Tpeak,maxabs,mV,1594,0.8114985226342406,0.0,0.8539629141916855,0.0,0.3054459194811794,0.18270795124048306,0.46658314441217064,0.2621979244753319,-0.16113722493099122,0.15613848271501427,-0.4671686510524192,0.14489420119043675,0.612062852242856,-0.6145633122513574,2.3343542992097177,-0.3932113048675267
2,Tpeak_range,Tpeak_range,obs_Tpeak_range,Tpeak,range,mV,1594,0.8245906512515355,0.0,0.8921004804388357,0.0,0.43336899569636134,0.22192643797619738,0.6433221507904642,0.32689562273879347,-0.20995315509410287,0.19096936146515284,-0.5842531035658024,0.1643467933775967,0.7485998969433991,-0.6422635865695464,2.2900272896635547,-0.41783052266053744
2,Tptime_mean,Tptime_mean,obs_Tptime_mean,Tptime,mean,ms,1594,0.2679053993484043,1.3246215443000723e-27,0.2901313883624903,2.7395200919636624e-32,288.2460267670431,44.588179300283194,254.52530322040985,31.027856740452556,33.72072354663322,47.005876651366904,-58.41079469004591,125.85224178331234,184.26303647335826,1.0867886824638402,5.938632436481679,0.5554420113546038
2,Tptime_std,Tptime_std,obs_Tptime_std,Tptime,std,ms,1594,0.24757825602232264,1.0871812348457067e-23,0.28094707091198645,2.6645271185539425e-30,79.28372283463688,27.699667260021254,33.881241804517,22.25822744795414,45.40248103011987,30.94210301615395,-15.24404088154187,106.04900294178162,121.29304382332349,2.0398066798572962,5.449357731065512,0.3467412889914048
2,Tptime_maxabs,Tptime_maxabs,obs_Tptime_maxabs,Tptime,maxabs,ms,1594,0.02688151695181851,0.2834530668776826,0.007202050169461944,0.7738676906596881,410.03764115432875,54.810051162456496,314.5796737766625,62.684096132842505,95.45796737766625,82.15061147281484,-65.55723110905083,256.4731658643833,322.03039697343416,1.5228418891989464,5.137354079270366,-0.2599422335445118
