epoch,train_loss,val_median_nrmse,val_sat090
1,35.44239152681122,0.9280876517295837,0.3278327088771963
2,27.447792688904148,0.9237606525421143,0.4474848169238885
3,26.68173157855134,0.9321833252906799,0.4070146487941459
4,26.292949996787648,0.9537134170532227,0.45545170496814597
5,26.079551225034763,0.9364387392997742,0.46811215863440236
6,26.01322536441132,0.9327738285064697,0.4857772788140293
7,25.874149509260214,0.9406268000602722,0.48615601033396005
8,25.820622442175832,0.9328581690788269,0.4864535850996199
9,25.720090221586915,0.9420705437660217,0.4959218730978886
10,25.7405353157434,0.9404782652854919,0.5048761683191083
11,25.637657490971936,0.9517138004302979,0.5341331782337585
12,25.530307004828522,0.9390790462493896,0.5199442723620673
13,25.452705564576462,0.9300653338432312,0.5040240223992641
14,25.439966041189006,0.9404099583625793,0.46282344348108373
15,25.439522441960733,0.9387293457984924,0.5162516400427426
16,25.413469308492118,0.9512017369270325,0.5079601249814015
17,25.387675246863896,0.9384713768959045,0.5029825107194547
18,25.339705940335396,0.9519870281219482,0.509082793415482
19,25.341275661494663,0.9460321664810181,0.5173066778482639
20,25.290291883979304,0.9347038865089417,0.47475348635890224
21,22.904282468449953,0.8308091759681702,0.4662049749090368
22,18.121813155460007,0.7543460726737976,0.39674831937888033
23,14.51896305172433,0.7086793780326843,0.380841595541789
24,12.3898105192481,0.6595515012741089,0.3824106261243592
25,11.30664998259656,0.6303282380104065,0.354019288255265
26,10.460245494693494,0.6156347990036011,0.35171984688425695
27,9.65489577821255,0.5763853788375854,0.3522067874098822
28,8.7377791076238,0.5562250018119812,0.33740920588115947
29,7.95618211335304,0.5644953846931458,0.3267235665688277
30,6.942094028480809,0.5023345947265625,0.3090178680120653
31,6.102414025927327,0.48930883407592773,0.3194059325587372
32,5.494966838029446,0.49874189496040344,0.327061719711623
33,5.072408621856003,0.5093832015991211,0.3103163760803993
34,4.813281990356032,0.5095418691635132,0.27636580054375026
35,4.6728962146766335,0.4899091422557831,0.2617034802721456
36,4.451007945289302,0.5015819668769836,0.25778090381572005
37,4.380826718916335,0.48868057131767273,0.26028323707240536
38,4.270739972962088,0.49398067593574524,0.2618387415292638
39,4.242246030145353,0.4683517515659332,0.25220814002245334
40,4.1648364923270655,0.4956948459148407,0.26196047666067007
41,4.11847904066476,0.4760429561138153,0.23264936224317267
42,4.042394946017271,0.4660910964012146,0.2447011402523975
43,3.957374973172416,0.48310694098472595,0.24928649686870188
44,3.994213865849223,0.4691285490989685,0.25696933627301133
45,3.912902466552411,0.4760853946208954,0.2330821982659507
46,3.87023066402223,0.44928422570228577,0.24183360160149328
47,3.8467802899132084,0.44433504343032837,0.2268737065642288
48,3.81813384087115,0.4474024176597595,0.22483126158174513
49,3.748890512887988,0.45395439863204956,0.23677483058527546
50,3.725998159155209,0.45086681842803955,0.250503848182765
51,3.716868710278362,0.44210755825042725,0.22255887246216066
52,3.7382650211123147,0.4495547413825989,0.23960179085904423
53,3.67603743294935,0.44209548830986023,0.21709431767458848
54,3.630487714006159,0.43801483511924744,0.2163774330118624
55,3.663152139621419,0.4448566436767578,0.23709945760235895
56,3.645620917422295,0.44329047203063965,0.22255887246216066
57,3.6440942195058343,0.44680294394493103,0.21510597719495206
58,3.621604418644322,0.43431365489959717,0.21204907278408244
59,3.619655622247493,0.4518527090549469,0.227076598449906
60,3.584838679638648,0.4371878206729889,0.22189609230228186
61,3.5637407981119473,0.4411410987377167,0.21709431767458848
62,3.5447663229782793,0.4490346908569336,0.21568760060055997
63,3.5802766074595924,0.4319468140602112,0.2376810810079669
64,3.560785037747716,0.42411431670188904,0.21618806725189704
65,3.520639398683108,0.44568008184432983,0.2034464568313698
66,3.594580398984473,0.44392213225364685,0.22472305257605063
67,3.512598782820558,0.4511990547180176,0.20469086039685652
68,3.5200967264030942,0.4335853159427643,0.2199889085769163
69,3.5191393487857603,0.44142115116119385,0.23133732804912688
70,3.474906088157317,0.4411727786064148,0.19833358131230472
71,3.476732466859959,0.42975661158561707,0.20681446213361107
72,3.505283528168109,0.4249899387359619,0.2004977614261947
73,3.4688648328201714,0.4296876788139343,0.2132934763495692
74,3.4509999834546403,0.42656609416007996,0.1992939362378434
75,3.460524078077761,0.42663082480430603,0.22121978601669123
76,3.4392864034613475,0.42524251341819763,0.20198563525449406
77,3.446989176319349,0.42674243450164795,0.23118854066629696
78,3.407380091290481,0.42954692244529724,0.2020532658830531
79,3.428770219513606,0.41540324687957764,0.20669272700220476
80,3.4444809145874964,0.41647642850875854,0.2035681919627761
81,3.3940607452864016,0.43827566504478455,0.19698096874112347
82,3.425064960709981,0.41838788986206055,0.20087649294612545
83,3.3967651017182487,0.41276705265045166,0.1885947707997998
84,3.4069260679502613,0.4192865788936615,0.19175988421636392
85,3.404070395294929,0.4162282943725586,0.20370345321989422
86,3.3532949617045515,0.4259846806526184,0.21984012119408639
87,3.35315244153363,0.41891002655029297,0.21322584572101014
88,3.365147165734314,0.4215136468410492,0.19419458684449012
89,3.36294901677057,0.41704392433166504,0.20648983511652758
90,3.3470014145719893,0.4322719871997833,0.19384290757598302
91,3.363294268201896,0.42260050773620605,0.19511436339289337
92,3.3472289854669244,0.4126705527305603,0.20658451799651026
93,3.3288275043163322,0.4172647297382355,0.21181912864698166
94,3.292131536106918,0.4127192199230194,0.2067333053793402
95,3.2888896827624756,0.41064146161079407,0.2085999107275703
96,3.272348224517927,0.4134465456008911,0.19493852375863982
97,3.2820000401373552,0.4091539978981018,0.1895415995996267
98,3.313517098144716,0.40337979793548584,0.20285130730005005
99,3.296029686946805,0.40731385350227356,0.2103447809443941
100,3.2947504743208937,0.4022877812385559,0.19871231283223545
101,3.2825669661375767,0.4181078374385834,0.21701316092031758
102,3.290342440275917,0.40667107701301575,0.19649402821549825
103,3.261866085192097,0.4074588119983673,0.21672911228036953
104,3.2957096262956003,0.4146614074707031,0.19894225696933626
105,3.2566276691192226,0.4119657278060913,0.21383452137804168
106,3.2578324132550374,0.4115397334098816,0.2248853660845924
107,3.283467663967368,0.4167937636375427,0.17836901976166966
108,3.238245580132128,0.40857550501823425,0.1838741529263773
109,3.254962140113576,0.39975211024284363,0.1891493419539841
110,3.2354550652100205,0.41555720567703247,0.2163774330118624
111,3.265293962969542,0.4021383821964264,0.20895158999607744
112,3.2203019272480793,0.4153597354888916,0.21142687100133908
113,3.215303590776361,0.4040856957435608,0.20425802437407853
114,3.2123202847970616,0.40462273359298706,0.20887043324180654
115,3.2108957564844087,0.395897775888443,0.19675102460402266
116,3.202811906296297,0.4050900340080261,0.19740027863818965
117,3.196488315913499,0.40199676156044006,0.2075042945449135
118,3.210284842465449,0.39855316281318665,0.23072865239209533
119,3.185736720289383,0.4033178687095642,0.20005139927770488
120,3.2042503120453993,0.4002207815647125,0.21172444576699895
121,3.1530439236235948,0.4063987135887146,0.20312182981428628
122,3.1947029298466942,0.3992045223712921,0.22595393001582556
123,3.1812021871100504,0.40376758575439453,0.21108871785854377
124,3.1866625699676066,0.39694228768348694,0.17727340357901286
125,3.1723285792756357,0.3950897753238678,0.18548376188608298
126,3.167005687367496,0.40796351432800293,0.20611110359659682
127,3.1619602252261867,0.3957672715187073,0.2103447809443941
128,3.1841320820049397,0.4040888249874115,0.1907589509136898
129,3.1747499098524563,0.40340301394462585,0.19253087338193722
130,3.148637367956301,0.3916972279548645,0.20680093600789926
131,3.138552029002437,0.40233346819877625,0.1904207977708945
132,3.1598776740294823,0.40105026960372925,0.19308544453612153
133,3.148593122737485,0.39118653535842896,0.1963452408326683
134,3.148035258734327,0.3927527368068695,0.1946950534958272
135,3.161588505720754,0.4038105309009552,0.22124683826811486
136,3.159847275831733,0.395004540681839,0.19818479392947477
137,3.1567280334332137,0.39133235812187195,0.1891087635768487
138,3.113317635883994,0.40564945340156555,0.21533592133205287
139,3.14416570394276,0.3901420533657074,0.21029067644154684
140,3.1125698962521087,0.39806246757507324,0.18745857624000759
141,3.1321849676243825,0.38540324568748474,0.18400941418349542
142,3.1429659620728185,0.3899189531803131,0.1965616588440573
143,3.139125893701874,0.3812539279460907,0.19815774167805117
144,3.1211576191095087,0.3924963176250458,0.2021614748887476
145,3.118121121226648,0.39745673537254333,0.19299076165613882
146,3.155110436903197,0.38988402485847473,0.19401874721023657
147,3.111820451077653,0.38449254631996155,0.20402808023697772
148,3.1445110196646007,0.40972834825515747,0.20297304243145636
149,3.1097886419775307,0.3850964903831482,0.19216566798771828
150,3.1005146571122713,0.39771318435668945,0.19790074528952672
