feature,kw_p,NORM_mean,NORM_std,MI_mean,MI_std,STTC_mean,STTC_std,CD_mean,CD_std,fdr_q
V_rec,1.725399211851869e-92,1.1457672688699296,1.402423880183316,-0.42157260882507397,1.8816633302903214,-1.1773899593289532,1.3957819509291742,-2.358549492581079,4.649518486938482,1.725399211851869e-92
m_proxy,1.725399211851869e-92,-1.1457672688699296,1.402423880183316,0.42157260882507397,1.8816633302903214,1.1773899593289532,1.3957819509291742,2.358549492581079,4.649518486938482,1.725399211851869e-92
