param,identifiability_score
q2,63.18549702901378
tau_dep6,47.997110547168205
APD7,38.513768590186544
tau_dep3,35.72894487763199
tau_dep4,33.86727511412607
tau_dep7,32.68140356660034
APD4,30.28803856383482
tau_dep5,29.874604057338104
edge_leaf2,28.123192173236095
edge_leaf0,27.878935105451454
