epoch,train_loss,val_median_nrmse,val_sat090
1,28.580480239167393,0.8923171758651733,0.5196331714706957
2,20.200589040842303,0.8383558392524719,0.3665174284129797
3,19.358280296702834,0.8324247002601624,0.3731046516346323
4,18.918380084286426,0.8205113410949707,0.473252086404891
5,18.821622602754452,0.8506432175636292,0.4474848169238885
6,18.827991139164496,0.8232296109199524,0.4385305217026687
7,18.657143462200406,0.830757737159729,0.4527059014486481
8,18.519523387015333,0.8269267082214355,0.4610379948871245
9,18.400771488547992,0.823602557182312,0.4987488333716574
10,18.35518194875959,0.8400164842605591,0.47008697298832697
11,18.399095363127255,0.8245132565498352,0.4896863291447431
12,18.24488424886035,0.8357097506523132,0.494596312778131
13,18.239959883777324,0.823569655418396,0.4912147813501779
14,18.20048521854265,0.8319429755210876,0.45163733751741486
15,18.106265553331625,0.8213686347007751,0.49658465325776735
16,18.120378422938625,0.8323091268539429,0.4682879982686559
17,18.091720357501625,0.8272989392280579,0.49667933613775006
18,18.039121154240114,0.8320603370666504,0.4736713963019572
19,17.959193595420267,0.8322948813438416,0.48299089691739594
20,18.055408786499335,0.8218786716461182,0.4481611232094791
21,15.560405366976967,0.776009738445282,0.4630398614924727
22,13.17017519498742,0.7522218823432922,0.49996618468572046
23,12.00853355032389,0.742761492729187,0.5090016366612111
24,10.860078472666071,0.7550305128097534,0.48323436718020857
25,9.862338397020435,0.7689114809036255,0.4754433187702046
26,8.889257650173104,0.7458568215370178,0.4274120463675589
27,7.847649946259913,0.673191487789154,0.41661819804953265
28,6.902437641221054,0.5960572957992554,0.43366111644641625
29,6.040790929157109,0.547123908996582,0.45507297344821523
30,5.637217173411352,0.5429689884185791,0.4216499168143269
31,5.270269917521707,0.5067563652992249,0.4278989868931842
32,5.072186506758313,0.5010977983474731,0.364691401441885
33,4.920062259706921,0.51099693775177,0.40048153007534054
34,4.832535184982803,0.4885285198688507,0.3688439220354114
35,4.631802902820863,0.48757699131965637,0.38124737931314334
36,4.600571976611345,0.47888100147247314,0.34579540382248314
37,4.478923254160576,0.47497954964637756,0.36684205543006315
38,4.401162806775387,0.4828334152698517,0.3717114606863156
39,4.4220248428643405,0.4841409921646118,0.353951657626706
40,4.269825677897557,0.4581206440925598,0.3179856893589969
41,4.236648709099937,0.47166168689727783,0.3330673195276677
42,4.2165023825457935,0.45466235280036926,0.3352314996415577
43,4.201296071575848,0.4565432369709015,0.3169035993020519
44,4.153794241415373,0.4495584964752197,0.31409016515399496
45,4.102193452015085,0.4513307511806488,0.278043040132015
46,4.093746317647668,0.4490875005722046,0.2875519065074191
47,4.030271658656358,0.45305609703063965,0.29987420703088014
48,4.028283090687239,0.4456682801246643,0.30523055281275785
49,3.9618750031038896,0.43804657459259033,0.3241941810607188
50,3.997244693620451,0.4360332787036896,0.31319744085701534
51,3.948200245295923,0.4400237798690796,0.33447403660169617
52,3.8764329963353163,0.43799933791160583,0.29166384872381
53,3.8699638453078906,0.4242352843284607,0.3005910916936062
54,3.8595349738860585,0.42739030718803406,0.30009062504226913
55,3.8207712243417293,0.4192473888397217,0.3118448282858341
56,3.8125010421830794,0.42919519543647766,0.29113632982104937
57,3.7799400415665376,0.42242538928985596,0.2858070362905953
58,3.768029106954052,0.42822012305259705,0.29954958001379667
59,3.7695330402494105,0.4196758270263672,0.29439612611759614
60,3.714447114175253,0.44711247086524963,0.2794497572060435
61,3.737891429121881,0.4115220308303833,0.28127578417713817
62,3.687795329295435,0.41911160945892334,0.2824660832397776
63,3.6460008925749836,0.424648642539978,0.28460321110224396
64,3.668710783592082,0.42309141159057617,0.2572398587872476
65,3.692242324076625,0.42180824279785156,0.23328509015162788
66,3.6449303747915307,0.4214819669723511,0.2594581434039848
67,3.625963214177147,0.42103394865989685,0.22136857339952118
68,3.613454750519091,0.42367297410964966,0.22837510651823997
69,3.590662131296583,0.41424643993377686,0.27145581691036236
70,3.5554192550937787,0.41909345984458923,0.25502157417051036
71,3.575767021623264,0.41524291038513184,0.24706821225196468
72,3.5674108592845326,0.4212040305137634,0.25744275067292477
73,3.544505167456073,0.4171895384788513,0.25012511666283427
74,3.551792955877602,0.4126996397972107,0.2692916367964724
75,3.5163768684820322,0.4097104072570801,0.2768527410693755
76,3.461316319368156,0.4193294644355774,0.2487589779659412
77,3.468235951560362,0.4052393138408661,0.23903369357914814
78,3.5095604369370794,0.420859158039093,0.22726596420987136
79,3.47353890238339,0.4058952033519745,0.24149544845869797
80,3.4429596395436284,0.4309273958206177,0.25710459753012943
81,3.4397228587245925,0.4061060845851898,0.2499628031542925
82,3.4210170160505573,0.40790557861328125,0.24921886624014283
83,3.4207361325790315,0.4149915277957916,0.24487697988665105
84,3.4476639223790704,0.41301682591438293,0.23657193869959828
85,3.4256245665640717,0.41315925121307373,0.24077856379597193
86,3.408161690086483,0.40742167830467224,0.22994413710081021
87,3.3906874644891287,0.4201277792453766,0.24977343739432714
88,3.3677210700966262,0.4049244225025177,0.2274012254669895
89,3.4413748468780154,0.4346903860569,0.2246689480732034
90,3.3497970623940376,0.4127020835876465,0.22692781106707605
91,3.332366478422235,0.4098593592643738,0.23961531698475605
92,3.3590940378666914,0.4073818027973175,0.19982145514060407
93,3.3717380123567287,0.4213087856769562,0.2208275283710487
94,3.335082968462599,0.41346195340156555,0.2171348960517239
95,3.319513012092662,0.407218873500824,0.21567407447484818
96,3.3453665883361277,0.41804981231689453,0.21226549079547144
97,3.329989685964364,0.4089692533016205,0.19441100485587914
98,3.3006244736450783,0.41319164633750916,0.18264327548660236
99,3.3016628817191935,0.40762341022491455,0.19015027525665823
100,3.2759975130108248,0.4277110993862152,0.19882052183792998
101,3.286981800643855,0.42351973056793213,0.1964534498383628
102,3.28654445394377,0.4118228554725647,0.1807090395098132
103,3.29484498548348,0.41433432698249817,0.22266708146785516
104,3.3083520210486927,0.4159843623638153,0.20070065331187187
105,3.3099737713694704,0.40685945749282837,0.20517780092248178
106,3.2585383055408195,0.4191303253173828,0.19698096874112347
107,3.3017652560565445,0.4101964831352234,0.17947816207003828
108,3.257928629123771,0.41963642835617065,0.1623270346674602
